datetime,Carbon Intensity (kgC02eq/kWh),Electricity Rate (NT$/kWh),"Radiation Intensity, I","Temperature,T (deg)",Available,-推廣中心-
2024-03-29 23:00:00,0.493504942072349,1.39,0.0,18.46141666666666,15.0,
2024-03-30 00:00:00,0.500485929770941,1.39,0.0,18.41583333333333,19.0,
2024-03-30 01:00:00,0.501045560701885,1.39,0.0,18.471583333333335,19.0,
2024-03-30 02:00:00,0.501494333905836,1.39,0.0,18.39566666666667,23.0,
2024-03-30 03:00:00,0.50318515649482,1.39,0.0,18.2515,27.0,
2024-03-30 04:00:00,0.507801303168589,1.39,0.0,18.211833333333335,29.0,
2024-03-30 05:00:00,0.507551578658086,1.39,0.0,18.205666666666666,31.0,
2024-03-30 06:00:00,0.500948474966448,1.39,0.0,18.015666666666668,29.0,
2024-03-30 07:00:00,0.483443458793919,1.39,38.11762,18.339333333333332,25.0,
2024-03-30 08:00:00,0.456649479765987,3.33,68.1050576,19.14475,27.0,
2024-03-30 09:00:00,0.445630298583933,3.33,86.30680496,19.817500000000003,15.0,
2024-03-30 10:00:00,0.443106793588834,3.33,489.097986399999,22.353416666666664,15.0,
2024-03-30 11:00:00,0.444925193313159,3.33,375.01802432,24.065583333333333,31.0,
2024-03-30 12:00:00,0.458576849133936,3.33,266.049932159999,23.312249999999995,19.0,
2024-03-30 13:00:00,0.459396329474732,3.33,243.13088176,22.605666666666664,19.0,
2024-03-30 14:00:00,0.463731476650409,3.33,139.72929232,22.558000000000003,19.0,
2024-03-30 15:00:00,0.470827822160119,3.33,48.87178448,21.809833333333337,29.0,
2024-03-30 16:00:00,0.48477742278975,3.33,11.5733312,21.776166666666665,25.0,
2024-03-30 17:00:00,0.503306450559435,3.33,9.81380175999999,20.8285,17.0,
2024-03-30 18:00:00,0.504655200371621,3.33,5.71844112,20.089666666666663,1.0,
2024-03-30 19:00:00,0.502449134434702,3.33,0.0,19.508166666666664,13.0,
2024-03-30 20:00:00,0.498331768908579,3.33,0.0,19.148999999999997,23.0,
2024-03-30 21:00:00,0.494223875973248,3.33,0.0,18.914333333333335,19.0,
2024-03-30 22:00:00,0.487098455258322,3.33,0.0,18.885499999999997,35.0,
2024-03-30 23:00:00,0.492494022367781,1.39,0.0,18.803500000000003,17.0,
2024-03-31 00:00:00,0.501917505499523,1.39,0.0,18.754583333333336,23.0,
2024-03-31 01:00:00,0.50137082675462,1.39,0.0,18.566166666666668,27.0,
2024-03-31 02:00:00,0.501011835365335,1.39,0.0,18.34991666666667,27.0,
2024-03-31 03:00:00,0.500909251651622,1.39,0.0,18.213083333333337,29.0,
2024-03-31 04:00:00,0.501565641820527,1.39,0.0,18.21475,29.0,
2024-03-31 05:00:00,0.502904629052852,1.39,0.0,18.239749999999997,29.0,
2024-03-31 06:00:00,0.493983487265951,1.39,0.0,18.324833333333338,29.0,
2024-03-31 07:00:00,0.473510936147796,1.39,10.69350736,18.381166666666665,29.0,
2024-03-31 08:00:00,0.449380028245951,3.33,35.35695248,18.65175,29.0,
2024-03-31 09:00:00,0.44019494688031,3.33,233.72642688,19.9275,29.0,
2024-03-31 10:00:00,0.440698230546557,3.33,243.7830936,20.9295,31.0,
2024-03-31 11:00:00,0.437358130996652,3.33,672.58707504,23.507583333333333,31.0,
2024-03-31 12:00:00,0.44432981327034,3.33,747.35117296,24.63591666666667,25.0,
2024-03-31 13:00:00,0.44236500365377,3.33,387.10700016,24.58408333333333,27.0,
2024-03-31 14:00:00,0.453862830122667,3.33,67.51350288,22.30983333333333,25.0,
2024-03-31 15:00:00,0.465620896667345,3.33,112.85109376,22.064333333333337,21.0,
2024-03-31 16:00:00,0.476855817266847,3.33,64.60113344,22.04199999999999,27.0,
2024-03-31 17:00:00,0.490909865645511,3.33,32.74810512,21.54691666666667,33.0,
2024-03-31 18:00:00,0.49918474002648,3.33,4.12574832,21.176583333333333,31.0,
2024-03-31 19:00:00,0.507556098454442,3.33,0.0,20.982833333333335,33.0,
2024-03-31 20:00:00,0.496922092482299,3.33,0.0,20.99641666666666,49.0,
2024-03-31 21:00:00,0.490872714669955,3.33,0.0,21.040583333333338,35.0,
2024-03-31 22:00:00,0.486348274579087,3.33,0.0,21.084083333333336,35.0,
2024-03-31 23:00:00,0.49248103785986,1.39,0.0,20.92825,29.0,
2024-04-01 00:00:00,0.495602145998261,1.39,0.0,20.961,25.0,
2024-04-01 01:00:00,0.49698212260831,1.39,0.0,18.566166666666668,31.0,
2024-04-01 02:00:00,0.494683492196886,1.39,0.0,20.276750000000003,35.0,
2024-04-01 03:00:00,0.494543248395886,1.39,0.0,19.707833333333333,35.0,
2024-04-01 04:00:00,0.496619308868726,1.39,0.0,19.117083333333333,35.0,
2024-04-01 05:00:00,0.495792258649029,1.39,0.0,18.735583333333334,33.0,
2024-04-01 06:00:00,0.490942169088104,1.39,0.0,18.619583333333335,33.0,
2024-04-01 07:00:00,0.486201318055228,1.39,11.66425776,18.608416666666667,31.0,
2024-04-01 08:00:00,0.469126306555427,3.33,14.44006,18.56383333333333,15.0,
2024-04-01 09:00:00,0.463862587747814,3.33,38.78496656,18.2625,11.0,
2024-04-01 10:00:00,0.46041346765383,3.33,70.1376032,18.068583333333333,15.0,
2024-04-01 11:00:00,0.464920375695668,3.33,170.83918224,18.3715,23.0,
2024-04-01 12:00:00,0.470490505542625,3.33,151.27223584,18.35425,23.0,
2024-04-01 13:00:00,0.46878940296527,3.33,109.25624304,17.993083333333335,23.0,
2024-04-01 14:00:00,0.468653505901282,3.33,73.08024208,17.628416666666666,23.0,
2024-04-01 15:00:00,0.483636297220266,3.33,56.0463512,17.200249999999997,15.0,
2024-04-01 16:00:00,0.494048127333103,3.33,61.6282251199999,16.958499999999997,15.0,
2024-04-01 17:00:00,0.510086094045659,3.33,23.85953136,16.631666666666664,9.0,
2024-04-01 18:00:00,0.519196438934295,3.33,9.25263472,16.324749999999998,13.0,
2024-04-01 19:00:00,0.522219049512936,3.33,0.0,16.086333333333332,3.0,
2024-04-01 20:00:00,0.517208285751308,3.33,0.0,15.93741666666667,11.0,
2024-04-01 21:00:00,0.505052966962489,3.33,0.0,15.865083333333333,11.0,
2024-04-01 22:00:00,0.502429065541758,3.33,0.0,15.876416666666666,9.0,
2024-04-01 23:00:00,0.505519436875791,1.39,0.0,15.803833333333332,19.0,
2024-04-02 00:00:00,0.501037626579996,1.39,0.0,15.746249999999998,43.0,
2024-04-02 01:00:00,0.506714911358155,1.39,0.0,15.864583333333334,31.0,
2024-04-02 02:00:00,0.509167495046392,1.39,0.0,16.126416666666668,29.0,
2024-04-02 03:00:00,0.50911297568958,1.39,0.0,16.2015,33.0,
2024-04-02 04:00:00,0.507186315075408,1.39,0.0,16.46258333333333,35.0,
2024-04-02 05:00:00,0.506342294450396,1.39,0.0,16.335583333333332,35.0,
2024-04-02 06:00:00,0.500714957781617,1.39,0.0,16.314333333333334,33.0,
2024-04-02 07:00:00,0.477758220003928,1.39,5.14202112,16.321083333333334,23.0,
2024-04-02 08:00:00,0.45722764041315,3.33,50.69197104,16.663583333333335,5.0,
2024-04-02 09:00:00,0.440512880184687,3.33,76.96324368,17.188666666666666,5.0,
2024-04-02 10:00:00,0.428929831421597,3.33,158.32548832,17.705583333333333,27.0,
2024-04-02 11:00:00,0.425854626002157,3.33,211.33815584,18.79641666666667,29.0,
2024-04-02 12:00:00,0.432156305473524,3.33,425.80104016,21.19675,13.0,
2024-04-02 13:00:00,0.441464473354315,3.33,474.505987999999,22.023083333333336,15.0,
2024-04-02 14:00:00,0.450507026706919,3.33,116.47656864,21.09025,31.0,
2024-04-02 15:00:00,0.459477953383486,3.33,377.27806368,22.343833333333333,27.0,
2024-04-02 16:00:00,0.470225922421403,3.33,141.44329936,21.373583333333332,27.0,
2024-04-02 17:00:00,0.495184926534468,3.33,28.06107152,20.52825,23.0,
2024-04-02 18:00:00,0.496022523647057,3.33,9.4952632,19.879083333333337,7.0,
2024-04-02 19:00:00,0.502638189546951,3.33,0.0,19.3805,17.0,
2024-04-02 20:00:00,0.49048530165058,3.33,0.0,18.69575,19.0,
2024-04-02 21:00:00,0.482081491983263,3.33,0.0,18.512666666666664,21.0,
2024-04-02 22:00:00,0.4838615641182,3.33,0.0,18.258666666666667,15.0,
2024-04-02 23:00:00,0.485835256595828,1.39,0.0,18.404,15.0,
2024-04-03 00:00:00,0.487051133801588,1.39,0.0,18.429666666666662,23.0,
2024-04-03 01:00:00,0.49335257302311,1.39,0.0,18.53141666666667,29.0,
2024-04-03 02:00:00,0.501156386727902,1.39,0.0,18.67925,33.0,
2024-04-03 03:00:00,0.501333602231836,1.39,0.0,18.60066666666667,33.0,
2024-04-03 04:00:00,0.502615276893955,1.39,0.0,18.64725,33.0,
2024-04-03 05:00:00,0.502368250972335,1.39,0.0,18.794666666666668,35.0,
2024-04-03 06:00:00,0.495438762024213,1.39,0.0,18.88483333333333,29.0,
2024-04-03 07:00:00,0.484849997021731,1.39,18.945004,18.8415,27.0,
2024-04-03 08:00:00,0.473955430427015,3.33,147.16174048,19.822166666666668,3.0,
2024-04-03 09:00:00,0.4655589563333,3.33,321.65643056,21.165666666666667,1.0,
2024-04-03 10:00:00,0.460722572615239,3.33,168.16955952,20.636166666666668,21.0,
2024-04-03 11:00:00,0.456291460677059,3.33,381.115661119999,21.649583333333336,17.0,
2024-04-03 12:00:00,0.453104813487697,3.33,558.082749599999,23.3925,13.0,
2024-04-03 13:00:00,0.457369688506868,3.33,543.976362879999,24.90241666666667,15.0,
2024-04-03 14:00:00,0.470207989238755,3.33,204.679352,23.454333333333334,45.0,
2024-04-03 15:00:00,0.4919812925007,3.33,84.77488752,22.13125,27.0,
2024-04-03 16:00:00,0.505997175891409,3.33,35.9485072,20.790916666666664,31.0,
2024-04-03 17:00:00,0.513977479344722,3.33,14.71307616,19.70925,35.0,
2024-04-03 18:00:00,0.511949556181081,3.33,2.9577736,19.022999999999996,15.0,
2024-04-03 19:00:00,0.499781215013733,3.33,0.0,18.610333333333333,13.0,
2024-04-03 20:00:00,0.48984523405071,3.33,0.0,18.539916666666667,23.0,
2024-04-03 21:00:00,0.483017595272916,3.33,0.0,18.47725,21.0,
2024-04-03 22:00:00,0.481223555324035,3.33,0.0,18.184083333333337,17.0,
2024-04-03 23:00:00,0.480714893117365,1.39,0.0,18.059416666666667,31.0,
2024-04-04 00:00:00,0.479412692822875,1.39,0.0,17.72433333333333,31.0,
2024-04-04 01:00:00,0.485565873833469,1.39,0.0,17.560000000000002,35.0,
2024-04-04 02:00:00,0.495880969468129,1.39,0.0,17.49825,37.0,
2024-04-04 03:00:00,0.499487828649436,1.39,0.0,17.354166666666668,37.0,
2024-04-04 04:00:00,0.501083794425831,1.39,0.0,17.34583333333333,39.0,
2024-04-04 05:00:00,0.501454303061916,1.39,0.0,17.41175,39.0,
2024-04-04 06:00:00,0.495348965230895,1.39,0.0,17.447833333333335,33.0,
2024-04-04 07:00:00,0.486218772581416,1.39,11.0424335999999,17.304583333333337,33.0,
2024-04-04 08:00:00,0.468868229644839,1.39,33.21822736,17.412000000000003,61.0,
2024-04-04 09:00:00,0.450449741770962,1.39,42.6376987199999,17.598833333333335,65.0,
2024-04-04 10:00:00,0.438165324485483,1.39,25.23986512,17.66433333333333,41.0,
2024-04-04 11:00:00,0.431101462565314,1.39,70.36509696,18.242333333333335,39.0,
2024-04-04 12:00:00,0.431455492965102,1.39,156.12610608,18.9105,33.0,
2024-04-04 13:00:00,0.429227058094553,1.39,105.44903328,18.66475,29.0,
2024-04-04 14:00:00,0.432205923232441,1.39,83.33389664,18.471833333333333,33.0,
2024-04-04 15:00:00,0.44213639448646,1.39,118.67595088,18.789333333333328,33.0,
2024-04-04 16:00:00,0.449114241438243,1.39,19.88548496,18.096916666666672,37.0,
2024-04-04 17:00:00,0.455549079448286,1.39,7.81164384,17.625333333333334,41.0,
2024-04-04 18:00:00,0.458812070319274,1.39,3.67064256,17.16475,41.0,
2024-04-04 19:00:00,0.454306358485388,1.39,0.0,16.826,39.0,
2024-04-04 20:00:00,0.451973104451166,1.39,0.0,16.5735,31.0,
2024-04-04 21:00:00,0.451132138595286,1.39,0.0,16.422833333333333,23.0,
2024-04-04 22:00:00,0.453883362226593,1.39,0.0,16.316583333333337,53.0,
2024-04-04 23:00:00,0.456413960764963,1.39,0.0,16.291666666666668,23.0,
2024-04-05 00:00:00,0.460414156618059,1.39,0.0,16.145166666666665,31.0,
2024-04-05 01:00:00,0.474808995602172,1.39,0.0,16.130583333333334,31.0,
2024-04-05 02:00:00,0.475062397567343,1.39,0.0,16.144916666666667,61.0,
2024-04-05 03:00:00,0.476640771550278,1.39,0.0,16.137083333333333,61.0,
2024-04-05 04:00:00,0.476991951523754,1.39,0.0,16.157500000000002,41.0,
2024-04-05 05:00:00,0.474848958044812,1.39,0.0,16.1255,43.0,
2024-04-05 06:00:00,0.467001743028452,1.39,0.0,16.16783333333333,43.0,
2024-04-05 07:00:00,0.454306451704313,1.39,5.00545392,16.315083333333334,41.0,
2024-04-05 08:00:00,0.439208070811328,1.39,25.45222416,16.37366666666667,41.0,
2024-04-05 09:00:00,0.424580309690591,1.39,89.93204336,16.898166666666665,39.0,
2024-04-05 10:00:00,0.415133219862808,1.39,132.63063568,17.810416666666665,39.0,
2024-04-05 11:00:00,0.410587236488427,1.39,164.60509648,18.140916666666666,35.0,
2024-04-05 12:00:00,0.411923549841705,1.39,235.01571584,18.88275,37.0,
2024-04-05 13:00:00,0.416172888927156,1.39,67.0887848,18.17716666666667,31.0,
2024-04-05 14:00:00,0.423974914389483,1.39,26.18022784,17.723166666666664,31.0,
2024-04-05 15:00:00,0.433924539209623,1.39,21.1141167999999,17.19633333333333,27.0,
2024-04-05 16:00:00,0.444089130750146,1.39,35.79680528,16.951416666666663,33.0,
2024-04-05 17:00:00,0.453399622456585,1.39,40.95407936,16.67716666666667,37.0,
2024-04-05 18:00:00,0.461270646414296,1.39,5.30885775999999,16.217583333333337,39.0,
2024-04-05 19:00:00,0.461457923227336,1.39,0.0,15.955083333333334,35.0,
2024-04-05 20:00:00,0.465412612034406,1.39,0.0,15.750666666666667,35.0,
2024-04-05 21:00:00,0.472493341906284,1.39,0.0,15.700916666666664,33.0,
2024-04-05 22:00:00,0.479825575771012,1.39,0.0,15.509499999999996,25.0,
2024-04-05 23:00:00,0.484521783606499,1.39,0.0,15.556,25.0,
2024-04-06 00:00:00,0.48998824670896,1.39,0.0,15.600333333333332,27.0,
2024-04-06 01:00:00,0.499280061955671,1.39,0.0,15.748333333333337,39.0,
2024-04-06 02:00:00,0.502552776170105,1.39,0.0,15.774083333333335,37.0,
2024-04-06 03:00:00,0.501846147114811,1.39,0.0,15.912416666666669,39.0,
2024-04-06 04:00:00,0.503202184233153,1.39,0.0,16.029083333333336,37.0,
2024-04-06 05:00:00,0.502081356853934,1.39,0.0,16.235666666666667,37.0,
2024-04-06 06:00:00,0.495400846633399,1.39,0.0,16.41575,39.0,
2024-04-06 07:00:00,0.480909752116649,1.39,10.25365456,16.64375,39.0,
2024-04-06 08:00:00,0.458176156216056,3.33,46.4600432,16.98266666666667,33.0,
2024-04-06 09:00:00,0.438987790187762,3.33,62.56870608,17.551750000000002,27.0,
2024-04-06 10:00:00,0.430700340709414,3.33,101.42946448,18.28375,25.0,
2024-04-06 11:00:00,0.426136717354707,3.33,210.8680336,19.178,33.0,
2024-04-06 12:00:00,0.422693800123228,3.33,296.17393696,20.134166666666665,29.0,
2024-04-06 13:00:00,0.422286373199197,3.33,124.54597568,20.100416666666664,21.0,
2024-04-06 14:00:00,0.430309893537884,3.33,164.2714232,19.907833333333333,31.0,
2024-04-06 15:00:00,0.445905227333822,3.33,94.96788496,19.433666666666664,29.0,
2024-04-06 16:00:00,0.468935953480079,3.33,37.07095952,18.347166666666663,31.0,
2024-04-06 17:00:00,0.495616021573361,3.33,28.16725104,18.029750000000003,33.0,
2024-04-06 18:00:00,0.504917729780096,3.33,5.70318816,17.760250000000003,25.0,
2024-04-06 19:00:00,0.504301835507191,3.33,0.0,17.47875,31.0,
2024-04-06 20:00:00,0.50301492680963,3.33,0.0,17.44725,37.0,
2024-04-06 21:00:00,0.503820663250727,3.33,0.0,17.50091666666667,55.0,
2024-04-06 22:00:00,0.504867516246656,3.33,0.0,17.466333333333335,25.0,
2024-04-06 23:00:00,0.516113361320186,1.39,0.0,17.40825,27.0,
2024-04-07 00:00:00,0.523337647208663,1.39,0.0,17.452666666666666,29.0,
2024-04-07 01:00:00,0.533258896749966,1.39,0.0,17.493166666666664,37.0,
2024-04-07 02:00:00,0.535614486620391,1.39,0.0,17.39433333333333,63.0,
2024-04-07 03:00:00,0.535351551065337,1.39,0.0,17.131249999999998,39.0,
2024-04-07 04:00:00,0.535590684671403,1.39,0.0,16.907500000000002,37.0,
2024-04-07 05:00:00,0.534059255686428,1.39,0.0,16.279166666666665,35.0,
2024-04-07 06:00:00,0.525868953141789,1.39,0.0,16.044083333333337,35.0,
2024-04-07 07:00:00,0.513450583174595,1.39,7.28074623999999,15.938500000000005,35.0,
2024-04-07 08:00:00,0.490409288217214,3.33,31.68630992,16.192999999999998,35.0,
2024-04-07 09:00:00,0.478923996324073,3.33,60.82431136,16.43041666666667,39.0,
2024-04-07 10:00:00,0.477041015734311,3.33,93.79991024,16.825833333333332,25.0,
2024-04-07 11:00:00,0.475998829732743,3.33,202.23734128,17.877416666666665,25.0,
2024-04-07 12:00:00,0.4783431085587,3.33,118.069143199999,18.43808333333333,25.0,
2024-04-07 13:00:00,0.483482082351969,3.33,115.83925504,18.446916666666667,29.0,
2024-04-07 14:00:00,0.493966901561879,3.33,73.71720096,18.06275,23.0,
2024-04-07 15:00:00,0.507531952525317,3.33,76.9783784,17.911833333333334,23.0,
2024-04-07 16:00:00,0.518314871275916,3.33,88.65788912,17.788749999999997,19.0,
2024-04-07 17:00:00,0.527498729464477,3.33,36.1305968,17.328750000000003,27.0,
2024-04-07 18:00:00,0.528055693541662,3.33,5.70318816,17.760250000000003,27.0,
2024-04-07 19:00:00,0.523679731958311,3.33,0.0,17.47875,37.0,
2024-04-07 20:00:00,0.523527629857544,3.33,0.0,17.44725,35.0,
2024-04-07 21:00:00,0.526692758467442,3.33,0.0,17.50091666666667,31.0,
2024-04-07 22:00:00,0.533334074484706,3.33,0.0,17.466333333333335,23.0,
2024-04-07 23:00:00,0.541542599199599,1.39,0.0,17.40825,23.0,
2024-04-08 00:00:00,0.547086644541389,1.39,0.0,17.452666666666666,29.0,
2024-04-08 01:00:00,0.546648067943715,1.39,0.0,17.493166666666664,31.0,
2024-04-08 02:00:00,0.547644437630012,1.39,0.0,17.39433333333333,31.0,
2024-04-08 03:00:00,0.548506685907726,1.39,0.0,16.360083333333332,35.0,
2024-04-08 04:00:00,0.550434807934996,1.39,0.0,16.332166666666666,33.0,
2024-04-08 05:00:00,0.548500136149379,1.39,0.0,16.283416666666668,35.0,
2024-04-08 06:00:00,0.540437559006421,1.39,0.0,16.44991666666667,33.0,
2024-04-08 07:00:00,0.526213379234782,1.39,21.1141167999999,16.929666666666666,21.0,
2024-04-08 08:00:00,0.497657928281997,3.33,41.86417264,17.48325,21.0,
2024-04-08 09:00:00,0.483151175174722,3.33,60.82431136,16.43041666666667,13.0,
2024-04-08 10:00:00,0.475763351152503,3.33,93.79991024,16.825833333333332,17.0,
2024-04-08 11:00:00,0.469994373052356,3.33,202.23734128,17.877416666666665,23.0,
2024-04-08 12:00:00,0.474229416595834,3.33,118.069143199999,18.43808333333333,27.0,
2024-04-08 13:00:00,0.471706303278219,3.33,115.83925504,18.446916666666667,23.0,
2024-04-08 14:00:00,0.481475387357687,3.33,73.71720096,18.06275,27.0,
2024-04-08 15:00:00,0.499974786292215,3.33,76.9783784,17.911833333333334,23.0,
2024-04-08 16:00:00,0.503382500661515,3.33,88.65788912,17.788749999999997,27.0,
2024-04-08 17:00:00,0.508611218588233,3.33,36.1305968,17.328750000000003,27.0,
2024-04-08 18:00:00,0.51774760728669,3.33,10.17786272,18.67066666666667,11.0,
2024-04-08 19:00:00,0.515925656527671,3.33,0.0,18.529166666666665,23.0,
2024-04-08 20:00:00,0.513588916082488,3.33,0.0,18.491333333333333,27.0,
2024-04-08 21:00:00,0.513764146329966,3.33,0.0,18.438,25.0,
2024-04-08 22:00:00,0.513298817036363,3.33,0.0,18.1515,27.0,
2024-04-08 23:00:00,0.51911006449351,1.39,0.0,18.268666666666665,55.0,
2024-04-09 00:00:00,0.525440595455447,1.39,0.0,18.53908333333333,37.0,
2024-04-09 01:00:00,0.526681561628397,1.39,0.0,18.549,37.0,
2024-04-09 02:00:00,0.528869963922318,1.39,0.0,18.553083333333333,37.0,
2024-04-09 03:00:00,0.529853884906512,1.39,0.0,18.227583333333335,37.0,
2024-04-09 04:00:00,0.53048290596534,1.39,0.0,18.158833333333337,35.0,
2024-04-09 05:00:00,0.529557703546852,1.39,0.0,17.846,37.0,
2024-04-09 06:00:00,0.521912448885391,1.39,0.0,17.724,33.0,
2024-04-09 07:00:00,0.509664894954857,1.39,9.26776943999999,17.64158333333333,27.0,
2024-04-09 08:00:00,0.496944518000724,3.33,35.97889488,17.82375,13.0,
2024-04-09 09:00:00,0.488438453852455,3.33,52.19361904,18.16608333333333,7.0,
2024-04-09 10:00:00,0.478122914986667,3.33,61.5220456,18.310666666666663,13.0,
2024-04-09 11:00:00,0.473321208360271,3.33,268.64376304,20.038583333333335,25.0,
2024-04-09 12:00:00,0.484046006771573,3.33,381.8436648,21.641666666666666,45.0,
2024-04-09 13:00:00,0.473885037043827,3.33,465.996609919999,23.388666666666666,21.0,
2024-04-09 14:00:00,0.475854742064751,3.33,481.210314239999,25.06275,17.0,
2024-04-09 15:00:00,0.482392089494615,3.33,320.88290448,24.527749999999997,21.0,36.38
2024-04-09 16:00:00,0.501730307756361,3.33,475.40094656,25.61216666666667,23.0,38.59
2024-04-09 17:00:00,0.506593094425062,3.33,260.2556992,24.840000000000003,27.0,46.36
2024-04-09 18:00:00,0.517427865144084,3.33,52.54254528,23.02966666666667,3.0,53.83
2024-04-09 19:00:00,0.514232571746397,3.33,0.0,21.28991666666666,3.0,53.43
2024-04-09 20:00:00,0.511433936259977,3.33,0.0,20.541083333333333,15.0,47.21
2024-04-09 21:00:00,0.514659403389292,3.33,0.0,19.87516666666667,17.0,43.65
2024-04-09 22:00:00,0.519043369271052,3.33,0.0,19.188416666666665,13.0,14.64
2024-04-09 23:00:00,0.522783478524131,1.39,0.0,18.879333333333335,7.0,9.44
2024-04-10 00:00:00,0.533627040179097,1.39,0.0,18.632416666666668,7.0,8.96
2024-04-10 01:00:00,0.541816080186198,1.39,0.0,18.465833333333332,11.0,9.02
2024-04-10 02:00:00,0.543759601807602,1.39,0.0,18.254833333333337,21.0,9.38
2024-04-10 03:00:00,0.541524483040826,1.39,0.0,18.36566666666667,25.0,9.76
2024-04-10 04:00:00,0.545006617598871,1.39,0.0,18.288416666666667,27.0,10.91
2024-04-10 05:00:00,0.540436996348376,1.39,0.0,17.958,27.0,11.04
2024-04-10 06:00:00,0.527011407760164,1.39,1.6382152,17.82266666666667,25.0,9.93
2024-04-10 07:00:00,0.51994209100959,1.39,111.167474399999,18.762916666666666,19.0,14.04
2024-04-10 08:00:00,0.501952800813138,3.33,295.74921888,20.988916666666665,5.0,23.29
2024-04-10 09:00:00,0.483432247023561,3.33,481.99909328,23.273749999999996,11.0,28.73
2024-04-10 10:00:00,0.474510325135812,3.33,651.24546448,25.758916666666668,23.0,31.99
2024-04-10 11:00:00,0.47046573054888,3.33,289.97012064,26.93166666666667,19.0,42.14
2024-04-10 12:00:00,0.473270969715354,3.33,869.16663232,27.893583333333336,25.0,40.8
2024-04-10 13:00:00,0.484061603871173,3.33,840.93872416,28.019249999999996,25.0,46.13
2024-04-10 14:00:00,0.490905841321586,3.33,777.08072912,29.26,25.0,47.07
2024-04-10 15:00:00,0.503394372729834,3.33,681.99129344,29.498833333333337,23.0,46.96
2024-04-10 16:00:00,0.515849683411553,3.33,466.63368704,28.669333333333334,23.0,47.05
2024-04-10 17:00:00,0.52522736717831,3.33,225.29295888,26.792833333333338,31.0,60.63
2024-04-10 18:00:00,0.524402268209944,3.33,52.54254528,23.02966666666667,15.0,65.04
2024-04-10 19:00:00,0.519279454511703,3.33,0.0,21.28991666666666,19.0,62.58
2024-04-10 20:00:00,0.516318016789525,3.33,0.0,20.541083333333333,15.0,57.66
2024-04-10 21:00:00,0.51545265833744,3.33,0.0,19.87516666666667,15.0,50.64
2024-04-10 22:00:00,0.516334986839805,3.33,0.0,19.188416666666665,13.0,12.16
2024-04-10 23:00:00,0.515395435139956,1.39,0.0,18.879333333333335,9.0,10.23
2024-04-11 00:00:00,0.515766704946828,1.39,0.0,18.632416666666668,21.0,10.14
2024-04-11 01:00:00,0.525175498180849,1.39,0.0,18.465833333333332,29.0,9.37
2024-04-11 02:00:00,0.537414839121133,1.39,0.0,18.254833333333337,33.0,9.5
2024-04-11 03:00:00,0.541959379112225,1.39,0.0,18.36566666666667,33.0,9.72
2024-04-11 04:00:00,0.543199094207441,1.39,0.0,18.288416666666667,33.0,11.62
2024-04-11 05:00:00,0.542872754025042,1.39,0.0,17.958,33.0,11.38
2024-04-11 06:00:00,0.532680874924988,1.39,1.6382152,17.82266666666667,33.0,10.33
2024-04-11 07:00:00,0.518946354615871,1.39,111.167474399999,18.762916666666666,27.0,19.51
2024-04-11 08:00:00,0.499176916491397,2.06,295.74921888,20.988916666666665,11.0,44.36
2024-04-11 09:00:00,0.483746557070989,2.06,481.99909328,23.273749999999996,3.0,46.08
2024-04-11 10:00:00,0.48061952478519,2.06,651.24546448,25.758916666666668,21.0,49.79
2024-04-11 11:00:00,0.472599150658795,2.06,289.97012064,26.93166666666667,17.0,58.99
2024-04-11 12:00:00,0.469924047369204,2.06,869.16663232,27.893583333333336,19.0,57.73
2024-04-11 13:00:00,0.474648697614553,2.06,840.93872416,28.019249999999996,17.0,71.1
2024-04-11 14:00:00,0.478442549376818,2.06,777.08072912,29.26,19.0,77.2
2024-04-11 15:00:00,0.492876983521176,2.06,681.99129344,29.498833333333337,17.0,73.07
2024-04-11 16:00:00,0.510032140040102,2.06,466.63368704,28.669333333333334,13.0,61.93
2024-04-11 17:00:00,0.526604242297138,2.06,225.29295888,26.792833333333338,21.0,53.67
2024-04-11 18:00:00,0.532478047807503,2.06,52.54254528,23.02966666666667,9.0,51.23
2024-04-11 19:00:00,0.534885016967957,2.06,0.0,21.28991666666666,9.0,50.67
2024-04-11 20:00:00,0.532182886294984,2.06,0.0,20.541083333333333,17.0,44.99
2024-04-11 21:00:00,0.531995477709262,2.06,0.0,19.87516666666667,15.0,39.0
2024-04-11 22:00:00,0.539824157459788,2.06,0.0,19.188416666666665,13.0,12.76
2024-04-11 23:00:00,0.541339087749601,1.39,0.0,18.879333333333335,21.0,10.51
2024-04-12 00:00:00,0.551617096265518,1.39,0.0,18.632416666666668,29.0,10.12
2024-04-12 01:00:00,0.552970190166183,1.39,0.0,18.465833333333332,33.0,9.78
2024-04-12 02:00:00,0.552543305079223,1.39,0.0,18.254833333333337,35.0,10.4
2024-04-12 03:00:00,0.552396297199423,1.39,0.0,18.36566666666667,35.0,10.82
2024-04-12 04:00:00,0.553041571126008,1.39,0.0,18.288416666666667,35.0,11.35
2024-04-12 05:00:00,0.553844516219738,1.39,0.0,17.958,33.0,12.27
2024-04-12 06:00:00,0.54411240594332,1.39,1.6382152,17.82266666666667,35.0,11.49
2024-04-12 07:00:00,0.525978277937198,1.39,111.167474399999,18.762916666666666,29.0,19.34
2024-04-12 08:00:00,0.495797903753889,2.06,295.74921888,20.988916666666665,15.0,49.33
2024-04-12 09:00:00,0.47998595570215,2.06,481.99909328,23.273749999999996,23.0,56.58
